count,c,p
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType71,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105,http://purl.org/dc/elements/1.1/publisher
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType66,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,http://www.w3.org/2000/01/rdf-schema#label
20000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
206,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140,http://www.w3.org/2000/01/rdf-schema#label
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57,http://www.w3.org/2000/01/rdf-schema#comment
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60,http://purl.org/dc/elements/1.1/date
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104,http://purl.org/dc/elements/1.1/publisher
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
4745,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92,http://www.w3.org/2000/01/rdf-schema#label
10000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://purl.org/stuff/rev#text
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56,http://www.w3.org/2000/01/rdf-schema#comment
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61,http://purl.org/dc/elements/1.1/date
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,http://www.w3.org/2000/01/rdf-schema#label
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103,http://purl.org/dc/elements/1.1/publisher
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,http://www.w3.org/2000/01/rdf-schema#label
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62,http://purl.org/dc/elements/1.1/date
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59,http://www.w3.org/2000/01/rdf-schema#comment
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151,http://www.w3.org/2000/01/rdf-schema#comment
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,http://www.w3.org/2000/01/rdf-schema#label
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102,http://purl.org/dc/elements/1.1/publisher
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,http://www.w3.org/2000/01/rdf-schema#label
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63,http://purl.org/dc/elements/1.1/date
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58,http://www.w3.org/2000/01/rdf-schema#comment
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112,http://purl.org/dc/elements/1.1/date
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,http://www.w3.org/2000/01/rdf-schema#label
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150,http://www.w3.org/2000/01/rdf-schema#comment
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101,http://purl.org/dc/elements/1.1/publisher
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149,http://purl.org/dc/elements/1.1/publisher
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100,http://purl.org/dc/elements/1.1/publisher
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,http://www.w3.org/2000/01/rdf-schema#label
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,http://purl.org/dc/elements/1.1/publisher
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType125,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,http://purl.org/dc/elements/1.1/publisher
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105,http://www.w3.org/2000/01/rdf-schema#label
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,http://purl.org/dc/elements/1.1/publisher
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147,http://purl.org/dc/elements/1.1/publisher
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
10000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://purl.org/stuff/rev#reviewer
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType109,http://www.w3.org/2000/01/rdf-schema#comment
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106,http://www.w3.org/2000/01/rdf-schema#label
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,http://purl.org/dc/elements/1.1/publisher
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,http://purl.org/dc/elements/1.1/publisher
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType127,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90,http://www.w3.org/2000/01/rdf-schema#label
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107,http://www.w3.org/2000/01/rdf-schema#label
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://purl.org/dc/elements/1.1/date
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,http://purl.org/dc/elements/1.1/publisher
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,http://purl.org/dc/elements/1.1/publisher
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
